backlog	documentation
system	documentation
system	backlog
emergency	time
government	announcement
Somalia	announcement
Kenya	announcement
Kenya	refugee
Congress	request
Monday	request
camp	bombardment
Wednesday	mediator
fight	plan
fight	month
militant	plan
militant	month
camp	plan
camp	month
camp	militant
Lebanon	plan
Lebanon	month
Lebanon	militant
Lebanon	camp
Palestinians	dozen
Lebanon	camp
army	abuse
abuse	case
Sakhalin	picture
Koreans	stone
vain	stone
vain	Koreans
harbor	stone
harbor	Koreans
ship	stone
ship	Koreans
ship	harbor
Council	refugee
Churches	refugee
Churches	Council
Hagerstown	refugee
Hagerstown	Council
Hagerstown	office
Lebanon	refugee
agency	mattress
country	north
Phetchabun	community
Yahoo	attack
Chadians	tension
resource	competition
region	competition
war	violence
Israel	violence
Israel	war
camp	violence
camp	war
camp	fighting
Beirut	hotel
Association	rally
Women	rally
Women	Association
Afghanistan	rally
Afghanistan	Association
Afghanistan	Women
Islamabad	rally
war	land
1948	home
refugee	home
conflict	home
conflict	refugee
Sudan	home
Sudan	refugee
Sudan	conflict
army	home
army	refugee
army	conflict
army	Sudan
villager	home
villager	refugee
villager	conflict
villager	Sudan
villager	thousand
origin	land
habitation	land
habitation	place
Arabs	state
Arabs	term
Palestine	state
Palestine	term
Palestine	Arabs
fight	refugee
fight	civilian
Chad	refugee
Chad	civilian
Gassire	town
hub	north
Beida	north
Beida	hub
conflict	force
Pakistan	refugee
game	love
Commissioner	datum
Refugees	datum
Refugees	Commissioner
refugee	number
year	time
Iraq	violence
idp	number
troop	fighting
Fatah	group
security	charge
camp	charge
camp	security
control	charge
control	security
control	camp
authority	charge
authority	security
authority	camp
authority	control
settlement	freeze
refugee	freeze
refugee	settlement
Africa	freeze
Africa	settlement
voter	pitch
Irawaddy	Zaw
Irawaddy	refugee
Irawaddy	version
Thailand	Zaw
Thailand	refugee
Thailand	version
1993	Zaw
1993	refugee
camp	hideout
Lebanon	camp
bomber	life
fact	faith
camp	contrast
Ghana	contrast
Ghana	camp
Africans	contrast
Africans	camp
Africans	Ghana
violence	contrast
violence	camp
violence	Ghana
violence	Africans
country	contrast
country	camp
country	Ghana
country	Africans
country	violence
tent	contrast
tent	camp
tent	Ghana
tent	Africans
enough	contrast
enough	camp
enough	Ghana
enough	Africans
situation	Iraqis
States	status
rice	ton
government	support
boat	porthole
Tanzania	porthole
Tanzania	boat
Tanzania	refugee
Baraka	porthole
Baraka	boat
Baraka	refugee
Congo	girl
Congo	Republic
Bukavu	girl
Bukavu	Republic
Bukavu	kms
2005	girl
2005	Republic
future	status
Jerusalem	status
Jerusalem	future
state	border
return	border
return	right
refugee	border
refugee	right
refugee	return
stage	commitment
center	camp
Strip	camp
Strip	center
anonymity	condition
information	sensitivity
camp	refugee
Hilweh	refugee
Hilweh	camp
act	instigator
Shechem	instigator
Shechem	act
asylum	claim
refugee	intake
people	home
eruption	home
strife	home
strife	eruption
war	home
war	eruption
Jordan	refugee
guard	training
issue	training
law	training
law	issue
evacuee	half
Zaki	representative
Michel	talk
Development	talk
Development	Michel
Development	Commissioner
refugee	talk
Syria	talk
Syria	refugee
camp	Ahadi
camp	program
Tanzania	Ahadi
Tanzania	program
Tanzania	camp
refugee	door
crisis	diplomat
country	refugee
Europe	refugee
Europe	country
exodus	figure
Iraq	figure
Iraq	exodus
Jerusalem	issue
Jerusalem	status
refugee	issue
refugee	fate
effort	issue
effort	dispute
effort	year
firefight	series
city	police
Tripoli	police
Tripoli	city
soldier	camp
month	camp
militant	fighting
camp	fighting
camp	militant
Lebanon	fighting
Lebanon	militant
Lebanon	camp
people	refugee
Tripoli	May
camp	May
army	May
army	camp
Islam	May
Islam	camp
Islam	army
Islam	militant
Iraq	welcome
Iraq	exodus
number	welcome
number	decline
Lebanon	camp
fighting	day
army	day
army	fighting
Vietnam	force
fall	force
Saigon	force
Saigon	fall
Canada	hearing
Israel	Chad
Israel	country
refugee	group
homeland	Afghans
group	commander
country	pain
country	outsider
country	refugee
US	deal
policy	response
processing	response
processing	policy
International	head
camp	battle
Lebanon	battle
Lebanon	camp
militant	gunfire
City	park
year	park
Iraqis	number
2007	half
Bakassi	refugee
refugee	group
centre	time
Burundians	group
refugee	group
refugee	Burundians
Tanzania	group
Tanzania	Burundians
Tanzania	refugee
year	group
year	Burundians
Friday	group
Friday	Burundians
Chad	refugee
Chad	resource
camp	decade
troop	force
refugee	camp
Chad	people
refugee	thousand
donation	beneficiary
Sudan	thousand
Sudan	Boys
village	refugee
war	refugee
mile	refugee
mile	trek
mile	hundred
wilderness	refugee
wilderness	trek
crisis	response
invasion	response
invasion	crisis
Iraq	response
Iraq	crisis
Iraq	invasion
measure	series
Syria	seeker
house	front
refugee	friend
official	friend
official	refugee
official	translator
village	people
they	people
they	village
refugee	forecast
refugee	outpouring
Iraq	forecast
Iraq	outpouring
Iraq	refugee
Britain	seeker
Action	Rylance
Action	spokesman
Canada	man
persecution	man
persecution	asylum
Canada	right
absurdity	question
war	question
violation	repatriation
fact	matter
camp	refugee
India	refugee
India	camp
Palestinians	uprooting
Iraq	time
camp	Wednesday
State	Wednesday
State	camp
Aden	city
Australia	refugee
remark	exception
way	exception
way	remark
way	trouble
life	exception
life	remark
life	trouble
life	way
nurse	woman
office	Guenther
office	official
subject	silence
refugee	service
area	service
area	refugee
control	Clark
control	head
counterpart	relationship
France	relationship
France	counterpart
agency	Wilkes
timing	concern
effort	concern
effort	timing
Yarmouk	camp
Syria	camp
Syria	Yarmouk
shelter	refugee
town	refugee
Lorenzo	refugee
Lorenzo	town
guarantee	exchange
Vietnam	refugee
Canada	refugee
capacity	refugee
ambassador	refugee
ambassador	capacity
Commissioner	refugee
Commissioner	capacity
Commissioner	ambassador
Refugees	refugee
Refugees	capacity
Refugees	ambassador
Refugees	Commissioner
Egypt	refugee
camp	evidence
Otash	evidence
people	evidence
people	Otash
